sponsor_zip,total,lat,lng,major_city,state
45239,24,39.2,-84.58,Cincinnati,OH
45240,223,39.28,-84.53,Cincinnati,OH
45241,91,39.27,-84.4,Cincinnati,OH
45242,1,39.25,-84.35,Cincinnati,OH
45243,1,39.18,-84.34,Cincinnati,OH
45244,13,39.12,-84.33,Cincinnati,OH
45245,13,39.07,-84.28,Cincinnati,OH
45246,639,39.29,-84.47,Cincinnati,OH
45247,4,39.22,-84.66,Cincinnati,OH
45248,2,39.17,-84.66,Cincinnati,OH
45249,47,39.27,-84.33,Cincinnati,OH
45251,85,39.27,-84.6,Cincinnati,OH
45255,8,39.06,-84.34,Cincinnati,OH
45320,1,39.7,-84.7,Eaton,OH
45322,1,39.89,-84.33,Englewood,OH
45324,3,39.83,-84.01,Fairborn,OH
45326,1,40.14,-84.09,Fletcher,OH
45331,2,40.1,-84.6,Greenville,OH
45342,11,39.64,-84.27,Miamisburg,OH
45344,7,40,-84,New Carlisle,OH
45356,4,40.2,-84.2,Piqua,OH
45365,2,40.3,-84.2,Sidney,OH
45368,1,39.8,-83.7,South Charleston,OH
45370,2,39.61,-84.02,Spring Valley,OH
45371,5,39.9,-84.2,Tipp City,OH
45373,1,40,-84.2,Troy,OH
45377,5,39.89,-84.23,Vandalia,OH
45385,2,39.7,-83.9,Xenia,OH
45390,1,40.2,-84.8,Union City,OH
45402,2,39.76,-84.21,Dayton,OH
45403,210,39.77,-84.15,Dayton,OH
45404,63,39.79,-84.16,Dayton,OH
45405,22,39.79,-84.22,Dayton,OH
45406,7,39.78,-84.24,Dayton,OH
45410,81,39.75,-84.16,Dayton,OH
45414,9,39.83,-84.21,Dayton,OH
45415,2,39.84,-84.25,Dayton,OH
45416,3,39.81,-84.26,Dayton,OH
45417,12,39.73,-84.29,Dayton,OH
45419,3,39.71,-84.17,Dayton,OH
45420,19,39.72,-84.13,Dayton,OH
45424,4,39.84,-84.11,Dayton,OH
45426,6,39.8,-84.32,Dayton,OH
45429,4,39.68,-84.16,Dayton,OH
45431,12,39.77,-84.08,Dayton,OH
45432,8,39.74,-84.08,Dayton,OH
45434,3,39.73,-84.03,Dayton,OH
45439,22,39.7,-84.22,Dayton,OH
45440,3,39.67,-84.1,Dayton,OH
45449,17,39.66,-84.24,Dayton,OH
45458,5,39.6,-84.17,Dayton,OH
45459,5,39.65,-84.17,Dayton,OH
45503,26,39.97,-83.78,Springfield,OH
45504,13,39.96,-83.88,Springfield,OH
45505,59,39.91,-83.75,Springfield,OH
45506,22,39.89,-83.87,Springfield,OH
45601,8,39.3,-83,Chillicothe,OH
45640,1,39,-82.6,Jackson,OH
45662,12,38.79,-82.92,Portsmouth,OH
45680,6,38.47,-82.55,South Point,OH
45692,2,39.1,-82.6,Wellston,OH
45694,1,38.7,-82.8,Wheelersburg,OH
45701,4,39.3,-82.1,Athens,OH
45714,1,39.32,-81.63,Belpre,OH
45719,1,39.4,-82.13,Chauncey,OH
45750,4,39.4,-81.4,Marietta,OH
45764,2,39.5,-82.3,Nelsonville,OH
45786,1,39.5,-81.6,Waterford,OH
45801,4,40.79,-84.03,Lima,OH
45804,3,40.72,-84.06,Lima,OH
45805,5,40.73,-84.17,Lima,OH
45807,1,40.8,-84.1,Lima,OH
45810,1,40.8,-83.8,Ada,OH
45812,2,40.68,-83.81,Alger,OH
45822,2,40.5,-84.6,Celina,OH
45827,1,41,-84.3,Cloverdale,OH
45831,1,41.1,-84.2,Continental,OH
45833,6,40.8,-84.3,Delphos,OH
45840,6,41,-83.7,Findlay,OH
45856,1,41.1,-84,Leipsic,OH
45858,5,41.1,-83.8,Mc Comb,OH
45875,1,41,-84,Ottawa,OH
45879,7,41.1,-84.6,Paulding,OH
45880,3,41.1,-84.7,Payne,OH
45887,1,40.7,-84.4,Spencerville,OH
45895,3,40.6,-84.1,Wapakoneta,OH
46001,1,40.2,-85.7,Alexandria,IN
46011,3,40.1,-85.8,Anderson,IN
46012,6,40.16,-85.62,Anderson,IN
46013,8,40.05,-85.69,Anderson,IN
46016,41,40.1,-85.67,Anderson,IN
46030,1,40.2,-86,Arcadia,IN
46032,10,39.97,-86.18,Carmel,IN
46033,2,39.97,-86.08,Carmel,IN
46034,1,40.1,-86,Cicero,IN
46036,3,40.3,-85.8,Elwood,IN
46037,2,39.96,-85.95,Fishers,IN
46038,7,39.96,-86.01,Fishers,IN
46040,2,39.92,-85.84,Fortville,IN
46041,20,40.3,-86.5,Frankfort,IN
46051,2,40.06,-85.83,Lapel,IN
46052,1,40,-86.5,Lebanon,IN
46055,2,39.89,-85.89,Mc Cordsville,IN
46060,22,40.1,-85.9,Noblesville,IN
46062,3,40.06,-86.06,Noblesville,IN
46064,2,40,-85.8,Pendleton,IN
46068,1,40.4,-86.1,Sharpsville,IN
46069,3,40.1,-86.2,Sheridan,IN
46070,1,40.34,-85.66,Summitville,IN
46072,1,40.3,-86,Tipton,IN
46074,27,40.04,-86.17,Westfield,IN
46075,4,40,-86.3,Whitestown,IN
46077,2,39.99,-86.29,Zionsville,IN
46106,4,39.51,-86.2,Bargersville,IN
46107,18,39.71,-86.1,Beech Grove,IN
46112,8,39.87,-86.38,Brownsburg,IN
46113,8,39.64,-86.3,Camby,IN
46123,9,39.76,-86.39,Avon,IN
46124,5,39.4,-85.9,Edinburgh,IN
46131,4,39.5,-86,Franklin,IN
46135,1,39.7,-86.9,Greencastle,IN
46140,1,39.8,-85.8,Greenfield,IN
46142,8,39.62,-86.18,Greenwood,IN
46143,29,39.6,-86.1,Greenwood,IN
46157,2,39.56,-86.54,Monrovia,IN
46158,1,39.6,-86.4,Mooresville,IN
46168,21,39.68,-86.4,Plainfield,IN
46173,2,39.6,-85.4,Rushville,IN
46176,14,39.5,-85.8,Shelbyville,IN
46183,3,39.63,-86.31,West Newton,IN
46184,1,39.56,-86.08,Whiteland,IN
46201,175,39.78,-86.11,Indianapolis,IN
46202,12,39.79,-86.15,Indianapolis,IN
46203,85,39.73,-86.1,Indianapolis,IN
46205,24,39.82,-86.12,Indianapolis,IN
46208,49,39.83,-86.18,Indianapolis,IN
46214,54,39.79,-86.29,Indianapolis,IN
46216,2,39.87,-86.01,Indianapolis,IN
46217,12,39.68,-86.2,Indianapolis,IN
46218,177,39.81,-86.1,Indianapolis,IN
46219,95,39.78,-86.05,Indianapolis,IN
46220,6,39.87,-86.1,Indianapolis,IN
46221,74,39.7,-86.24,Indianapolis,IN
46222,397,39.79,-86.21,Indianapolis,IN
46224,377,39.79,-86.25,Indianapolis,IN
46225,22,39.74,-86.17,Indianapolis,IN
46226,375,39.84,-86.05,Indianapolis,IN
46227,238,39.68,-86.13,Indianapolis,IN
46228,15,39.84,-86.19,Indianapolis,IN
46229,55,39.79,-85.97,Indianapolis,IN
46231,10,39.71,-86.33,Indianapolis,IN
46234,17,39.81,-86.32,Indianapolis,IN
46235,383,39.84,-85.97,Indianapolis,IN
46236,49,39.89,-85.97,Indianapolis,IN
46237,117,39.68,-86.09,Indianapolis,IN
46239,30,39.72,-86,Indianapolis,IN
46240,22,39.91,-86.12,Indianapolis,IN
46241,126,39.76,-86.26,Indianapolis,IN
46250,1,39.91,-86.07,Indianapolis,IN
46254,209,39.85,-86.27,Indianapolis,IN
46256,7,39.9,-85.99,Indianapolis,IN
46259,11,39.64,-85.99,Indianapolis,IN
46260,65,39.9,-86.18,Indianapolis,IN
46268,36,39.9,-86.23,Indianapolis,IN
46278,4,39.9,-86.3,Indianapolis,IN
46303,1,41.37,-87.46,Cedar Lake,IN
46304,2,41.62,-87.05,Chesterton,IN
46307,3,41.4,-87.3,Crown Point,IN
46310,11,41.2,-87.2,Demotte,IN
46311,1,41.46,-87.5,Dyer,IN
46312,41,41.65,-87.45,East Chicago,IN
46320,8,41.61,-87.49,Hammond,IN
46322,2,41.55,-87.46,Highland,IN
46323,2,41.59,-87.46,Hammond,IN
46324,13,41.58,-87.5,Hammond,IN
46327,4,41.65,-87.51,Hammond,IN
46342,2,41.52,-87.24,Hobart,IN
46350,8,41.6,-86.7,La Porte,IN
46360,6,41.7,-86.9,Michigan City,IN
46368,2,41.59,-87.17,Portage,IN
46375,2,41.49,-87.44,Schererville,IN
46394,1,41.68,-87.5,Whiting,IN
46406,3,41.6,-87.4,Gary,IN
46407,1,41.58,-87.33,Gary,IN
46408,1,41.55,-87.37,Gary,IN
46410,5,41.48,-87.32,Merrillville,IN
46506,15,41.5,-86.2,Bremen,IN
46507,2,41.71,-85.8,Bristol,IN
46511,1,41.2,-86.4,Culver,IN
46514,44,41.72,-85.97,Elkhart,IN
46516,210,41.66,-85.97,Elkhart,IN
46517,205,41.61,-85.98,Elkhart,IN
46524,1,41.3,-86,Etna Green,IN
46526,29,41.6,-85.9,Goshen,IN
46528,20,41.6,-85.8,Goshen,IN
46530,6,41.73,-86.12,Granger,IN
46534,1,41.3,-86.6,Knox,IN
46537,1,41.457,-86.31,Lapaz,IN
46542,1,41.39,-85.88,Milford,IN
46544,7,41.61,-86.14,Mishawaka,IN
46545,4,41.69,-86.14,Mishawaka,IN
46550,1,41.4,-86,Nappanee,IN
46553,4,41.49,-85.85,New Paris,IN
46561,2,41.65,-86.08,Osceola,IN
46563,61,41.4,-86.3,Plymouth,IN
46565,3,41.7,-85.6,Shipshewana,IN
46567,1,41.4,-85.7,Syracuse,IN
46571,1,41.57,-85.54,Topeka,IN
46573,1,41.54,-86.05,Wakarusa,IN
46574,1,41.5,-86.5,Walkerton,IN
46580,38,41.2,-85.9,Warsaw,IN
46582,22,41.3,-85.9,Warsaw,IN
46590,3,41.22,-85.81,Winona Lake,IN
46601,5,41.67,-86.25,South Bend,IN
46613,21,41.66,-86.26,South Bend,IN
46614,6,41.6,-86.3,South Bend,IN
46615,6,41.68,-86.22,South Bend,IN
46616,3,41.7,-86.27,South Bend,IN
46617,1,41.69,-86.24,South Bend,IN
46619,29,41.65,-86.35,South Bend,IN
46628,12,41.72,-86.34,South Bend,IN
46637,5,41.73,-86.24,South Bend,IN
46703,23,41.7,-85,Angola,IN
46706,1,41.3,-85,Auburn,IN
46711,5,40.7,-84.9,Berne,IN
46714,5,40.7,-85.2,Bluffton,IN
46725,2,41.1,-85.5,Columbia City,IN
46732,3,41.37,-85.61,Cromwell,IN
46737,1,41.7,-84.9,Fremont,IN
46740,1,40.6,-85,Geneva,IN
46741,2,41.2,-84.94,Grabill,IN
46743,2,41.23,-84.87,Harlan,IN
46750,17,40.9,-85.5,Huntington,IN
46755,1,41.4,-85.3,Kendallville,IN
46760,2,41.35,-85.55,Kimmell,IN
46761,4,41.6,-85.4,Lagrange,IN
46767,1,41.5,-85.6,Ligonier,IN
46774,1,41.1,-85,New Haven,IN
46783,1,40.96,-85.35,Roanoke,IN
46793,1,41.5,-85,Waterloo,IN
46797,3,41.12,-84.87,Woodburn,IN
46802,29,41.07,-85.16,Fort Wayne,IN
46803,62,41.07,-85.08,Fort Wayne,IN
46804,5,41.05,-85.24,Fort Wayne,IN
46805,14,41.1,-85.11,Fort Wayne,IN
46806,218,41.05,-85.08,Fort Wayne,IN
46807,38,41.04,-85.15,Fort Wayne,IN
46808,22,41.1,-85.19,Fort Wayne,IN
46809,2,41.01,-85.21,Fort Wayne,IN
46815,2,41.1,-85.06,Fort Wayne,IN
46816,29,40.99,-85.04,Fort Wayne,IN
46818,4,41.2,-85.2,Fort Wayne,IN
46819,3,40.98,-85.11,Fort Wayne,IN
46825,14,41.15,-85.11,Fort Wayne,IN
46835,6,41.16,-85.06,Fort Wayne,IN
46901,6,40.5,-86.2,Kokomo,IN
46902,6,40.4,-86.1,Kokomo,IN
46923,8,40.6,-86.6,Delphi,IN
46947,174,40.7,-86.4,Logansport,IN
46952,3,40.6,-85.6,Marion,IN
46953,4,40.5,-85.6,Marion,IN
46962,2,41,-85.8,North Manchester,IN
46970,16,40.8,-86.1,Peru,IN
46974,1,40.95,-85.93,Roann,IN
46988,1,40.88,-86.23,Twelve Mile,IN
46992,4,40.8,-85.8,Wabash,IN
46994,1,40.7,-86.3,Walton,IN
47001,2,39.1,-85,Aurora,IN
47025,6,39.2,-84.9,Lawrenceburg,IN
47102,9,38.77,-85.8,Austin,IN
47110,1,38.1,-86.21,Central,IN
47111,15,38.5,-85.6,Charlestown,IN
47112,10,38.2,-86.2,Corydon,IN
47122,2,38.31,-85.98,Georgetown,IN
47129,80,38.31,-85.77,Clarksville,IN
47130,26,38.33,-85.7,Jeffersonville,IN
47138,2,38.7,-85.6,Lexington,IN
47143,1,38.48,-85.76,Memphis,IN
47147,2,38.6,-85.5,Nabb,IN
47150,13,38.3,-85.8,New Albany,IN
47162,3,38.55,-85.49,New Washington,IN
47167,1,38.6,-86.1,Salem,IN
47170,2,38.7,-85.9,Scottsburg,IN
47172,18,38.4,-85.76,Sellersburg,IN
47201,49,39.2,-86,Columbus,IN
47203,27,39.2,-85.8,Columbus,IN
47229,1,38.8,-85.9,Crothersville,IN
47232,3,39.11,-85.77,Elizabethtown,IN
47240,8,39.3,-85.5,Greensburg,IN
47243,1,38.66,-85.49,Hanover,IN
47250,6,38.8,-85.4,Madison,IN
47265,6,39,-85.6,North Vernon,IN
47274,509,39,-85.9,Seymour,IN
47302,2,40.1,-85.4,Muncie,IN
47303,3,40.3,-85.4,Muncie,IN
47304,5,40.23,-85.47,Muncie,IN
47305,1,40.19,-85.39,Muncie,IN
47330,1,39.79,-85.03,Centerville,IN
47331,8,39.6,-85.1,Connersville,IN
47348,1,40.5,-85.3,Hartford City,IN
47353,4,39.6,-84.9,Liberty,IN
47355,4,40.1,-84.9,Lynn,IN
47356,1,40.03,-85.51,Middletown,IN
47362,4,39.9,-85.4,New Castle,IN
47371,58,40.4,-85,Portland,IN
47374,51,39.8,-84.9,Richmond,IN
47390,60,40.2,-84.9,Union City,IN
47394,13,40.2,-85,Winchester,IN
47401,6,39.1,-86.4,Bloomington,IN
47403,3,39.1,-86.6,Bloomington,IN
47404,1,39.2,-86.6,Bloomington,IN
47421,1,38.9,-86.5,Bedford,IN
47438,1,39.2,-87.2,Jasonville,IN
47452,1,38.6,-86.5,Orleans,IN
47454,2,38.5,-86.4,Paoli,IN
47459,1,39.1,-86.77,Solsberry,IN
47501,55,38.7,-87.2,Washington,IN
47512,1,38.8,-87.3,Bicknell,IN
47513,5,38.3,-86.7,Birdseye,IN
47523,1,38.2,-87,Dale,IN
47532,2,38.22,-86.85,Ferdinand,IN
47542,56,38.3,-87,Huntingburg,IN
47546,39,38.4,-86.9,Jasper,IN
47561,1,38.8,-87.4,Oaktown,IN
47562,1,38.8,-87,Odon,IN
47567,2,38.5,-87.3,Petersburg,IN
47586,2,38,-86.7,Tell City,IN
47588,2,38,-86.79,Troy,IN
47591,2,38.6,-87.5,Vincennes,IN
47610,1,38.07,-87.41,Chandler,IN
47630,3,37.95,-87.35,Newburgh,IN
47665,4,38.3,-87.7,Owensville,IN
47670,3,38.3,-87.6,Princeton,IN
47710,14,38.02,-87.58,Evansville,IN
47711,14,38.03,-87.54,Evansville,IN
47712,1,37.9,-87.7,Evansville,IN
47713,16,37.95,-87.56,Evansville,IN
47714,23,37.95,-87.52,Evansville,IN
47715,21,37.97,-87.49,Evansville,IN
47802,10,39.4,-87.4,Terre Haute,IN
47803,3,39.47,-87.31,Terre Haute,IN
47807,5,39.47,-87.41,Terre Haute,IN
47834,5,39.5,-87.1,Brazil,IN
47842,2,39.7,-87.5,Clinton,IN
47882,1,39.1,-87.4,Sullivan,IN
47901,2,40.42,-86.89,Lafayette,IN
47904,24,40.44,-86.88,Lafayette,IN
47905,25,40.4,-86.8,Lafayette,IN
47906,23,40.5,-87,West Lafayette,IN
47909,20,40.3,-86.9,Lafayette,IN
47917,5,40.5,-87.5,Ambia,IN
47918,3,40.3,-87.2,Attica,IN
47921,37,40.48,-87.37,Boswell,IN
47922,15,40.9,-87.4,Brook,IN
47932,2,40.2,-87.5,Covington,IN
47933,24,40,-86.9,Crawfordsville,IN
47943,5,41,-87.3,Fair Oaks,IN
47948,3,40.8,-87.3,Goodland,IN
47959,89,40.9,-86.9,Monon,IN
47960,8,40.8,-86.7,Monticello,IN
47977,1,40.7,-87.2,Remington,IN
47978,45,41,-87.1,Rensselaer,IN
47987,10,40.1,-87.2,Veedersburg,IN
48015,2,42.48,-83.03,Center Line,MI
48017,12,42.54,-83.15,Clawson,MI
48033,3,42.47,-83.29,Southfield,MI
48034,7,42.5,-83.29,Southfield,MI
48035,1,42.55,-82.92,Clinton Township,MI
48038,4,42.6,-82.93,Clinton Township,MI
48044,1,42.65,-82.93,Macomb,MI
48045,2,42.59,-82.82,Harrison Township,MI
48066,1,42.51,-82.94,Roseville,MI
48071,9,42.51,-83.11,Madison Heights,MI
48075,1,42.46,-83.23,Southfield,MI
48083,16,42.56,-83.12,Troy,MI
48084,1,42.56,-83.18,Troy,MI
48088,2,42.52,-82.98,Warren,MI
48089,2,42.47,-83,Warren,MI
48091,12,42.47,-83.05,Warren,MI
48092,2,42.51,-83.06,Warren,MI
48093,3,42.51,-83.02,Warren,MI
48094,3,42.74,-83.04,Washington,MI
48101,1,42.26,-83.21,Allen Park,MI
48103,5,42.3,-83.9,Ann Arbor,MI
48104,1,42.27,-83.71,Ann Arbor,MI
48105,2,42.3,-83.7,Ann Arbor,MI
48108,9,42.22,-83.73,Ann Arbor,MI
48111,4,42.2,-83.5,Belleville,MI
48122,5,42.28,-83.18,Melvindale,MI
48124,1,42.3,-83.25,Dearborn,MI
48125,4,42.29,-83.26,Dearborn Heights,MI
48126,2,42.33,-83.2,Dearborn,MI
48133,1,41.79,-83.49,Erie,MI
48135,1,42.33,-83.34,Garden City,MI
48141,6,42.29,-83.31,Inkster,MI
48146,17,42.25,-83.18,Lincoln Park,MI
48152,1,42.42,-83.37,Livonia,MI
48154,1,42.4,-83.38,Livonia,MI
48160,2,42.1,-83.7,Milan,MI
48162,2,42,-83.4,Monroe,MI
48169,1,42.5,-83.9,Pinckney,MI
48170,2,42.4,-83.5,Plymouth,MI
48174,3,42.2,-83.35,Romulus,MI
48176,2,42.1,-83.8,Saline,MI
48180,4,42.23,-83.27,Taylor,MI
48183,1,42.13,-83.22,Trenton,MI
48184,1,42.28,-83.39,Wayne,MI
48185,4,42.33,-83.37,Westland,MI
48186,3,42.29,-83.37,Westland,MI
48187,2,42.33,-83.49,Canton,MI
48188,1,42.29,-83.49,Canton,MI
48195,2,42.21,-83.2,Southgate,MI
48197,65,42.21,-83.62,Ypsilanti,MI
48198,72,42.27,-83.6,Ypsilanti,MI
48201,1,42.35,-83.06,Detroit,MI
48202,1,42.38,-83.08,Detroit,MI
48203,4,42.42,-83.1,Highland Park,MI
48204,14,42.37,-83.14,Detroit,MI
48205,3,42.43,-82.98,Detroit,MI
48206,3,42.37,-83.11,Detroit,MI
48207,1,42.35,-83,Detroit,MI
48208,1,42.35,-83.09,Detroit,MI
48209,197,42.3,-83.11,Detroit,MI
48210,378,42.34,-83.13,Detroit,MI
48212,34,42.41,-83.05,Hamtramck,MI
48213,1,42.4,-82.99,Detroit,MI
48215,2,42.38,-82.95,Detroit,MI
48216,4,42.33,-83.08,Detroit,MI
48217,7,42.28,-83.15,Detroit,MI
48218,3,42.27,-83.13,River Rouge,MI
48219,3,42.42,-83.25,Detroit,MI
48223,1,42.39,-83.25,Detroit,MI
48224,2,42.41,-82.94,Detroit,MI
48227,3,42.39,-83.19,Detroit,MI
48228,40,42.3,-83.3,Detroit,MI
48229,8,42.25,-83.14,Ecorse,MI
48230,1,42.38,-82.92,Grosse Pointe,MI
48234,4,42.43,-83.04,Detroit,MI
48235,1,42.43,-83.19,Detroit,MI
48236,1,42.42,-82.9,Grosse Pointe,MI
48238,7,42.39,-83.13,Detroit,MI
48239,1,42.38,-83.28,Redford,MI
48307,3,42.66,-83.12,Rochester,MI
48310,5,42.56,-83.07,Sterling Heights,MI
48312,3,42.56,-83.01,Sterling Heights,MI
48316,5,42.69,-83.06,Utica,MI
48317,3,42.64,-83.05,Utica,MI
48320,1,42.61,-83.34,Keego Harbor,MI
48326,6,42.67,-83.28,Auburn Hills,MI
48328,6,42.65,-83.36,Waterford,MI
48329,3,42.69,-83.39,Waterford,MI
48334,2,42.51,-83.35,Farmington,MI
48335,2,42.46,-83.41,Farmington,MI
48340,53,42.67,-83.29,Pontiac,MI
48341,24,42.63,-83.29,Pontiac,MI
48342,36,42.64,-83.28,Pontiac,MI
48348,4,42.76,-83.41,Clarkston,MI
48362,1,42.78,-83.27,Lake Orion,MI
48375,1,42.46,-83.46,Novi,MI
48377,4,42.5,-83.48,Novi,MI
48381,4,42.56,-83.6,Milford,MI
48390,4,42.55,-83.48,Walled Lake,MI
48393,8,42.51,-83.56,Wixom,MI
48421,1,43.14,-83.38,Columbiaville,MI
48433,3,43.08,-83.86,Flushing,MI
48439,4,42.9,-83.7,Grand Blanc,MI
48503,1,43.01,-83.68,Flint,MI
48505,1,43.06,-83.69,Flint,MI
48506,1,43.07,-83.63,Flint,MI
48529,1,42.97,-83.66,Burton,MI
48532,1,43.01,-83.8,Flint,MI
48602,2,43.42,-83.97,Saginaw,MI
48603,5,43.47,-84.02,Saginaw,MI
48604,1,43.49,-83.97,Saginaw,MI
48617,1,43.9,-84.7,Clare,MI
48708,1,43.56,-83.83,Bay City,MI
48730,1,44.3,-83.5,East Tawas,MI
48801,2,43.4,-84.7,Alma,MI
48809,1,43.1,-85.3,Belding,MI
48813,2,42.6,-84.8,Charlotte,MI
48820,3,42.9,-84.6,Dewitt,MI
48821,2,42.64,-84.66,Dimondale,MI
48836,1,42.7,-84.1,Fowlerville,MI
48837,1,42.8,-84.8,Grand Ledge,MI
48840,3,42.77,-84.37,Haslett,MI
48842,1,42.63,-84.54,Holt,MI
48843,3,42.6,-83.9,Howell,MI
48846,5,43,-85.1,Ionia,MI
48847,9,43.3,-84.6,Ithaca,MI
48851,1,42.95,-84.94,Lyons,MI
48854,3,42.6,-84.5,Mason,MI
48855,1,42.7,-83.9,Howell,MI
48856,4,43.2,-84.73,Middleton,MI
48858,4,43.6,-84.8,Mount Pleasant,MI
48864,1,42.71,-84.4,Okemos,MI
48875,1,42.9,-84.9,Portland,MI
48879,4,43,-84.6,Saint Johns,MI
48880,5,43.5,-84.6,Saint Louis,MI
48894,1,42.93,-84.79,Westphalia,MI
48906,10,42.78,-84.58,Lansing,MI
48910,6,42.7,-84.52,Lansing,MI
48911,17,42.68,-84.56,Lansing,MI
48912,4,42.74,-84.52,Lansing,MI
48915,3,42.74,-84.57,Lansing,MI
48917,13,42.73,-84.63,Lansing,MI
48933,3,42.73,-84.56,Lansing,MI
49001,14,42.27,-85.56,Kalamazoo,MI
49002,1,42.2,-85.57,Portage,MI
49006,3,42.3,-85.63,Kalamazoo,MI
49009,3,42.3,-85.7,Kalamazoo,MI
49010,2,42.5,-85.9,Allegan,MI
49013,12,42.3,-86.1,Bangor,MI
49014,1,42.3,-85.1,Battle Creek,MI
49015,2,42.27,-85.24,Battle Creek,MI
49022,22,42.1,-86.3,Benton Harbor,MI
49024,4,42.2,-85.62,Portage,MI
49027,1,42.347,-86.074,Breedsville,MI
49028,4,41.9,-85.2,Bronson,MI
49032,1,41.9,-85.5,Centreville,MI
49036,5,41.9,-85,Coldwater,MI
49037,2,42.32,-85.24,Battle Creek,MI
49042,6,41.9,-85.7,Constantine,MI
49043,6,42.29,-86.27,Covert,MI
49045,4,42.1,-86,Decatur,MI
49048,3,42.27,-85.49,Kalamazoo,MI
49052,1,42.12,-85.32,Fulton,MI
49055,5,42.4,-85.9,Gobles,MI
49056,8,42.4,-86.1,Grand Junction,MI
49057,5,42.2,-86.2,Hartford,MI
49060,1,42.43,-85.4,Hickory Corners,MI
49064,1,42.22,-86.07,Lawrence,MI
49065,1,42.13,-85.83,Lawton,MI
49068,1,42.3,-84.9,Marshall,MI
49070,1,42.54,-85.62,Martin,MI
49071,5,42.2,-85.8,Mattawan,MI
49078,1,42.5,-85.7,Otsego,MI
49079,3,42.2,-85.9,Paw Paw,MI
49080,3,42.5,-85.6,Plainwell,MI
49083,3,42.38,-85.46,Richland,MI
49085,5,42.06,-86.45,Saint Joseph,MI
49090,3,42.4,-86.2,South Haven,MI
49091,15,41.8,-85.4,Sturgis,MI
49093,5,42,-85.7,Three Rivers,MI
49103,1,41.95,-86.37,Berrien Springs,MI
49107,1,41.8,-86.4,Buchanan,MI
49120,1,41.8,-86.2,Niles,MI
49201,2,42.2,-84.4,Jackson,MI
49203,3,42.22,-84.4,Jackson,MI
49221,3,41.9,-84.1,Adrian,MI
49247,3,41.8,-84.3,Hudson,MI
49250,1,42,-84.6,Jonesville,MI
49304,1,43.9,-85.9,Baldwin,MI
49307,1,43.7,-85.5,Big Rapids,MI
49310,2,43.5,-85.1,Blanchard,MI
49315,5,42.8,-85.7,Byron Center,MI
49316,4,42.79,-85.55,Caledonia,MI
49321,19,43.08,-85.68,Comstock Park,MI
49325,1,42.8,-85.3,Freeport,MI
49327,9,43.4,-85.9,Grant,MI
49330,5,43.25,-85.74,Kent City,MI
49337,1,43.4,-85.7,Newaygo,MI
49343,1,43.3,-85.5,Sand Lake,MI
49345,2,43.15,-85.69,Sparta,MI
49348,5,42.7,-85.6,Wayland,MI
49401,2,42.98,-85.95,Allendale,MI
49403,1,43.13,-85.85,Conklin,MI
49404,1,43.1,-85.9,Coopersville,MI
49408,2,42.6,-86.1,Fennville,MI
49412,1,43.5,-85.9,Fremont,MI
49417,2,43,-86.1,Grand Haven,MI
49418,7,42.88,-85.78,Grandville,MI
49420,1,43.7,-86.3,Hart,MI
49423,14,42.7,-86.1,Holland,MI
49424,26,42.8,-86.1,Holland,MI
49426,1,42.8,-85.9,Hudsonville,MI
49431,1,44,-86.4,Ludington,MI
49437,1,43.5,-86.3,Montague,MI
49441,4,43.18,-86.28,Muskegon,MI
49442,5,43.2,-86.1,Muskegon,MI
49444,4,43.18,-86.19,Muskegon,MI
49445,1,43.3,-86.3,Muskegon,MI
49448,1,43.1,-86.07,Nunica,MI
49450,8,42.5,-86.1,Pullman,MI
49451,3,43.2,-86,Ravenna,MI
49455,5,43.6,-86.3,Shelby,MI
49460,8,42.93,-86.12,West Olive,MI
49464,4,42.9,-86,Zeeland,MI
49503,204,42.95,-85.67,Grand Rapids,MI
49504,44,42.98,-85.71,Grand Rapids,MI
49505,9,43,-85.63,Grand Rapids,MI
49506,9,42.94,-85.62,Grand Rapids,MI
49507,336,42.93,-85.65,Grand Rapids,MI
49508,12,42.86,-85.62,Grand Rapids,MI
49509,85,42.9,-85.69,Wyoming,MI
49512,12,42.88,-85.53,Grand Rapids,MI
49519,41,42.9,-85.72,Wyoming,MI
49525,4,43.01,-85.6,Grand Rapids,MI
49544,4,43.05,-85.73,Grand Rapids,MI
49546,9,42.93,-85.54,Grand Rapids,MI
49548,58,42.87,-85.66,Grand Rapids,MI
49601,1,44.3,-85.5,Cadillac,MI
49637,1,44.62,-85.7,Grawn,MI
49648,1,45,-85.4,Kewadin,MI
49651,5,44.4,-85.1,Lake City,MI
49657,5,44.2,-85.2,Mc Bain,MI
49686,3,44.9,-85.5,Traverse City,MI
49688,1,44.1,-85.4,Tustin,MI
49727,1,45.1,-85.1,East Jordan,MI
49783,2,46.4,-84.3,Sault Sainte Marie,MI
49855,1,46.6,-87.3,Marquette,MI
49858,2,45.2,-87.6,Menominee,MI
50003,1,41.6,-94,Adel,IA
50009,5,41.65,-93.47,Altoona,IA
50010,21,42,-93.6,Ames,IA
50014,5,42.1,-93.7,Ames,IA
50021,6,41.72,-93.56,Ankeny,IA
50022,2,41.4,-95,Atlantic,IA
50023,13,41.73,-93.64,Ankeny,IA
50035,1,41.73,-93.45,Bondurant,IA
50049,5,41,-93.3,Chariton,IA
50058,2,41.9,-94.7,Coon Rapids,IA
